,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,YearRemodAddIsMissing,HouseAge,RemodelAge,RatioBsmt,HasSecondFloor,AvgRoomSize,HasGarage,GarageAge,HasWoodDeck,TotalPorchSF,HasPorch,HasMiscFeature
788,20,RM,50.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,901.0,GasA,Ex,Y,SBrkr,901,0.0,0.0,1,0,2,1,TA,Typ,0,Gd,Detchd,Unf,1.0,Fa,TA,Y,0,0,Ex,MnPrv,Shed,8,2008,WD,Normal,0,54,8.0,0.0,0,225.25,1,54.0,0,0,0,0
789,60,RL,80.5,12205,Pave,Grvl,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,Unf,832.0,GasA,Gd,Y,SBrkr,2087,0.0,0.0,2,1,5,1,Gd,Typ,0,TA,Attchd,Fin,2.0,TA,TA,Y,133,0,Ex,MnPrv,Shed,7,2007,WD,Normal,0,41,0.0,0.6826923076923077,1,231.88888888888889,1,41.0,1,168,1,0
790,120,RL,43.0,3182,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1145.0,GasA,Ex,Y,SBrkr,1145,0.0,0.0,2,0,2,1,Gd,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,100,0,Ex,MnPrv,Shed,9,2009,WD,Normal,0,4,3.0,0.013973799126637555,0,229.0,1,4.0,1,16,1,0
791,80,RL,74.0,11333,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,Unf,1029.0,GasA,TA,Y,SBrkr,1062,1.0,0.0,1,0,3,1,TA,Typ,2,TA,Attchd,RFn,2.0,TA,TA,Y,120,0,Gd,MnPrv,Shed,5,2007,WD,Normal,0,31,31.0,0.5238095238095238,0,212.4,1,31.0,1,0,0,0
792,60,RL,92.0,9920,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1117.0,GasA,Ex,Y,SBrkr,2013,1.0,0.0,2,1,3,1,TA,Typ,1,TA,Attchd,Unf,2.0,TA,TA,Y,180,0,Ex,GdPrv,Shed,6,2007,WD,Normal,0,11,10.0,0.7717099373321397,1,251.625,1,10.0,1,130,1,0
793,20,RL,76.0,9158,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1496.0,GasA,Ex,Y,SBrkr,1496,0.0,0.0,2,0,3,1,Gd,Typ,0,Gd,Attchd,Fin,2.0,TA,TA,Y,168,0,Ex,GdPrv,Shed,6,2007,New,Partial,0,0,0.0,0.0,0,213.71428571428572,1,0.0,1,130,1,0
794,60,RL,64.0,10832,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,712.0,GasA,Ex,Y,SBrkr,1895,0.0,0.0,2,1,3,1,Gd,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,143,0,Ex,MnPrv,Shed,10,2008,WD,Normal,0,14,12.0,0.0,1,270.7142857142857,1,14.0,1,46,1,1
795,60,RL,70.0,8400,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,650.0,GasA,TA,Y,SBrkr,1564,0.0,0.0,2,1,3,1,TA,Typ,1,TA,Attchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,4,2010,WD,Normal,0,30,29.0,0.0,1,223.42857142857142,1,30.0,0,254,1,0
796,20,RL,71.0,8197,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,660.0,GasA,Ex,Y,SBrkr,1285,0.0,0.0,1,1,3,1,TA,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,138,0,Ex,MnPrv,Shed,4,2007,WD,Normal,0,30,30.0,0.0,0,183.57142857142858,1,30.0,1,0,0,0
797,20,RL,57.0,7677,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,773.0,GasA,Gd,Y,SBrkr,773,0.0,0.0,1,0,2,1,TA,Typ,0,Gd,Attchd,Unf,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,4,2008,WD,Abnorml,0,55,55.0,0.7373868046571799,0,193.25,1,55.0,0,0,0,0
798,60,RL,104.0,13518,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,Unf,1926.0,GasA,Ex,Y,SBrkr,3140,0.0,0.0,3,1,4,1,Ex,Typ,2,Gd,BuiltIn,Fin,3.0,TA,TA,Y,144,0,Ex,MnPrv,Shed,7,2009,New,Partial,0,1,0.0,0.0,1,285.45454545454544,1,0.0,1,78,1,0
799,50,RL,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,Unf,731.0,GasA,Ex,Y,SBrkr,1768,1.0,0.0,1,1,3,1,Gd,Typ,2,TA,Detchd,Unf,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,6,2007,WD,Normal,1,70,70.0,0.7783857729138167,1,252.57142857142858,1,68.0,0,264,1,0
800,60,RL,79.0,12798,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,616.0,GasA,Gd,Y,SBrkr,1688,1.0,0.0,2,1,4,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,403,0,Ex,MnPrv,Shed,5,2008,WD,Normal,0,11,11.0,0.75,1,211.0,1,11.0,1,299,1,1
801,30,RM,40.0,4800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1196.0,GasA,Ex,Y,FuseA,1196,1.0,0.0,1,0,2,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,7,2007,WD,Normal,0,91,17.0,0.16471571906354515,0,239.2,1,50.0,0,0,0,0
802,60,RL,63.0,8199,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,WdShing,Wd Shng,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,728.0,GasA,Ex,Y,SBrkr,1456,1.0,0.0,2,1,3,1,Gd,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,36,0,Ex,MnPrv,Shed,10,2008,WD,Normal,0,3,3.0,0.8901098901098901,1,208.0,1,3.0,1,18,1,0
803,60,RL,107.0,13891,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1734.0,GasA,Ex,Y,SBrkr,2822,0.0,0.0,3,1,4,1,Ex,Typ,1,Gd,BuiltIn,RFn,3.0,TA,TA,Y,52,0,Ex,MnPrv,Shed,1,2009,New,Partial,0,1,0.0,0.0,1,235.16666666666666,1,0.0,1,362,1,0
804,20,RL,75.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,936.0,GasA,TA,Y,SBrkr,1128,0.0,0.0,1,0,2,1,TA,Min1,0,Gd,Attchd,Unf,1.0,TA,TA,Y,0,0,Ex,GdWo,Shed,6,2006,WD,Family,0,52,52.0,0.8675213675213675,0,225.6,1,52.0,0,0,0,0
805,20,RL,91.0,12274,Pave,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1417.0,GasA,Ex,Y,SBrkr,1428,0.0,0.0,2,0,3,1,Ex,Typ,0,Gd,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,GdPrv,Shed,7,2008,New,Partial,0,0,0.0,0.0,0,238.0,1,0.0,0,60,1,0
806,80,RL,75.0,9750,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,TA,TA,Av,ALQ,Rec,980.0,GasA,Gd,Y,SBrkr,980,0.0,0.0,2,0,3,1,TA,Typ,0,Gd,Attchd,Fin,1.0,TA,TA,Y,68,0,Ex,MnPrv,Shed,10,2006,WD,Normal,0,39,39.0,0.8979591836734694,0,163.33333333333334,1,39.0,1,0,0,0
807,70,RL,144.0,21384,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,1324.0,GasA,Ex,Y,SBrkr,1576,2.0,0.0,1,1,3,1,Gd,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,5,2009,WD,Normal,0,86,5.0,0.9886706948640483,1,262.6666666666667,1,86.0,0,312,1,0
808,80,RL,85.0,13400,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,1024.0,GasA,TA,Y,SBrkr,1086,1.0,0.0,1,0,3,1,TA,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,GdWo,Shed,6,2006,WD,Normal,0,40,40.0,0.62890625,0,181.0,1,40.0,0,0,0,0
809,75,RM,90.0,8100,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,Hip,CompShg,AsbShng,AsbShng,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,849.0,GasA,TA,N,FuseA,2138,0.0,0.0,2,0,2,3,TA,Typ,0,Gd,Detchd,Unf,2.0,Fa,Po,N,40,0,Ex,MnPrv,Shed,11,2009,WD,Normal,0,111,44.0,0.0,1,194.36363636363637,1,99.0,1,156,1,0
810,20,RL,78.0,10140,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,1040.0,GasA,Fa,Y,SBrkr,1309,1.0,0.0,1,1,3,1,Gd,Typ,1,Fa,Attchd,RFn,2.0,TA,TA,Y,265,648,Fa,GdPrv,Shed,1,2006,WD,Normal,0,32,7.0,1.0,0,261.8,1,32.0,1,0,0,0
811,120,RM,70.0,4438,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,848.0,GasA,Ex,Y,SBrkr,848,1.0,0.0,1,0,1,1,Gd,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,140,0,Ex,MnPrv,Shed,6,2008,ConLD,Normal,0,4,4.0,0.7806603773584906,0,212.0,1,4.0,1,0,0,0
812,20,C (all),66.0,8712,Grvl,Grvl,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,Unf,540.0,GasA,TA,N,FuseA,1044,0.0,0.0,1,0,2,1,Fa,Typ,0,Gd,Basment,Unf,2.0,TA,TA,N,0,0,Ex,MnPrv,Shed,6,2010,WD,Alloca,0,58,58.0,0.0,0,261.0,1,58.0,0,0,0,1
813,20,RL,75.0,9750,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1442.0,GasA,Gd,Y,SBrkr,1442,0.0,0.0,1,1,4,1,TA,Typ,0,Gd,Attchd,RFn,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,4,2007,COD,Normal,0,49,49.0,0.42163661581137307,0,206.0,1,49.0,0,275,1,1
814,50,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,686.0,GasW,Gd,Y,SBrkr,1250,0.0,1.0,1,1,3,1,Fa,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,P,207,0,Gd,MnPrv,Shed,7,2006,WD,Normal,1,88,88.0,0.0,1,178.57142857142858,1,51.0,1,96,1,0
815,20,RL,48.0,12137,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1649.0,GasA,Ex,Y,SBrkr,1661,0.0,0.0,2,0,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,5,2010,WD,Normal,0,12,12.0,0.0,0,276.8333333333333,1,12.0,0,34,1,0
816,20,RL,73.0,11425,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1008.0,GasA,Gd,Y,SBrkr,1008,0.0,0.0,1,0,2,1,TA,Typ,1,Gd,Attchd,RFn,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,7,2006,WD,Normal,0,52,52.0,0.48214285714285715,0,252.0,1,52.0,0,120,1,0
817,20,RL,74.0,13265,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1568.0,GasA,Ex,Y,SBrkr,1689,1.0,0.0,2,0,3,1,Gd,Typ,2,Gd,Attchd,RFn,3.0,TA,TA,Y,150,0,Gd,MnPrv,Shed,7,2008,WD,Normal,0,6,6.0,0.7767857142857143,0,241.28571428571428,1,6.0,1,59,1,0
818,80,RL,80.0,8816,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,1010.0,GasA,Gd,Y,SBrkr,1052,1.0,0.0,1,0,3,1,TA,Typ,0,TA,Attchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,6,2010,WD,Normal,0,39,39.0,0.499009900990099,0,175.33333333333334,1,39.0,0,0,0,0
819,120,RL,44.0,6371,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1358.0,GasA,Ex,Y,SBrkr,1358,1.0,0.0,2,0,2,1,Gd,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,192,0,Ex,MnPrv,Shed,6,2010,New,Partial,0,1,0.0,0.5397643593519882,0,226.33333333333334,1,0.0,1,35,1,0
820,60,RL,72.0,7226,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,798.0,GasA,Ex,Y,SBrkr,1640,0.0,0.0,2,1,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,6,2008,WD,Normal,0,5,5.0,0.0,1,273.3333333333333,1,5.0,0,45,1,0
821,20,RM,60.0,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,936.0,GasA,TA,N,SBrkr,936,0.0,0.0,1,0,2,1,TA,Min2,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,2,2009,WD,Normal,0,56,56.0,0.0,0,234.0,1,35.0,0,144,1,0
822,60,RL,64.0,12394,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,847.0,GasA,Ex,Y,SBrkr,1733,0.0,0.0,2,1,3,1,Gd,Typ,1,Gd,BuiltIn,Fin,2.0,TA,TA,Y,100,0,Ex,MnPrv,Shed,10,2007,WD,Family,0,4,4.0,0.0,1,247.57142857142858,1,4.0,1,48,1,0
823,50,RL,60.0,9900,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,778.0,GasA,TA,Y,SBrkr,1489,0.0,0.0,2,0,3,1,TA,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,Y,335,0,Ex,GdWo,Shed,7,2009,WD,Normal,1,69,69.0,0.0,1,212.71428571428572,1,69.0,1,0,0,0
824,20,FV,81.0,11216,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,1489.0,GasA,Ex,Y,SBrkr,1489,0.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,GdPrv,Shed,6,2006,New,Partial,0,0,0.0,0.0,0,212.71428571428572,1,0.0,0,140,1,0
825,20,RL,114.0,14803,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,2078.0,GasA,Ex,Y,SBrkr,2084,1.0,0.0,2,0,2,1,Ex,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,188,0,Ex,MnPrv,Shed,6,2008,New,Partial,0,1,0.0,0.7872954764196343,0,297.7142857142857,1,1.0,1,45,1,0
826,45,RM,50.0,6130,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,784.0,GasA,Gd,Y,SBrkr,784,1.0,0.0,1,0,2,1,Gd,Typ,0,Gd,Detchd,Unf,0.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,5,2008,WD,Normal,1,84,84.0,1.0,0,156.8,0,0.0,0,116,1,0
827,20,RL,65.0,8529,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1454.0,GasA,Ex,Y,SBrkr,1434,0.0,0.0,2,0,3,1,Gd,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,290,0,Ex,MnPrv,Shed,4,2009,WD,Normal,0,8,8.0,0.013755158184319119,0,239.0,1,8.0,1,39,1,0
828,60,RL,80.5,28698,Pave,Grvl,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,Flat,Tar&Grv,Plywood,Plywood,BrkFace,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,ALQ,1013.0,GasA,TA,Y,SBrkr,2126,0.0,1.0,2,1,3,1,TA,Min2,0,TA,Attchd,Fin,2.0,TA,TA,Y,486,0,Ex,MnPrv,Shed,6,2009,WD,Abnorml,0,42,42.0,1.0,1,303.7142857142857,1,42.0,1,225,1,0
829,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,600.0,GasA,Ex,Y,SBrkr,1223,0.0,0.0,2,1,2,1,Gd,Typ,0,Gd,Detchd,RFn,2.0,TA,TA,Y,0,0,Ex,GdPrv,Shed,7,2006,WD,Normal,0,1,1.0,0.0,1,305.75,1,1.0,0,166,1,0
830,20,RL,80.0,11900,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1392.0,GasA,TA,Y,FuseA,1392,1.0,0.0,1,1,3,1,TA,Typ,2,Gd,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,6,2008,WD,Normal,0,51,51.0,0.7471264367816092,0,232.0,1,51.0,0,192,1,0
831,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,600.0,GasA,Ex,Y,SBrkr,1200,0.0,0.0,2,1,2,1,Gd,Typ,0,Gd,Detchd,RFn,2.0,TA,TA,Y,0,0,Ex,GdPrv,Shed,6,2006,WD,Normal,0,1,1.0,0.0,1,300.0,1,1.0,0,166,1,0
832,60,RL,44.0,9548,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,941.0,GasA,Ex,Y,SBrkr,1829,1.0,0.0,2,1,3,1,Gd,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,192,0,Ex,MnPrv,Shed,1,2010,WD,Normal,0,7,7.0,0.5132837407013815,1,261.2857142857143,1,7.0,1,39,1,0
833,20,RL,100.0,10004,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,1516.0,GasA,TA,Y,SBrkr,1516,0.0,0.0,1,1,3,1,TA,Typ,0,Gd,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,2,2009,WD,Normal,0,45,45.0,0.35686015831134565,0,252.66666666666666,1,45.0,0,152,1,0
834,20,RL,75.0,7875,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1144.0,GasA,Gd,Y,SBrkr,1144,1.0,0.0,1,0,3,1,TA,Typ,0,Gd,Attchd,Unf,2.0,TA,TA,Y,0,0,Ex,GdWo,Shed,9,2008,WD,Normal,0,47,47.0,0.5,0,190.66666666666666,1,47.0,0,0,0,0
835,20,RL,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,VinylSd,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,1067.0,GasA,TA,Y,SBrkr,1067,0.0,0.0,2,0,2,1,Gd,Min2,0,TA,Attchd,Unf,2.0,TA,TA,Y,290,0,Ex,MnPrv,Shed,2,2010,WD,Normal,0,60,15.0,0.41424554826616683,0,266.75,1,14.0,1,0,0,0
836,30,RM,90.0,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,1559.0,GasA,Gd,Y,SBrkr,1559,1.0,0.0,1,0,2,1,TA,Min2,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,GdWo,Shed,6,2007,COD,Normal,0,59,34.0,0.21680564464400257,0,311.8,1,59.0,0,346,1,0
